6R1/8/P3p3/1p4p1/3P2kp/1b2ppB1/1P5P/4K3 w - - 0 46,a6a7 h4g3 a7a8q f3f2 e1e2 b3c4 e2e3 f2f1n e3e4 c4d5 e4e5 d5a8 h2g3 a8d5,2509,advancedPawn crushing defensiveMove deflection endgame exposedKing fork promotion underPromotion veryLong
5r2/2b5/2p5/p1P1p3/PpNpP3/1P3rk1/6R1/5RK1 b - - 9 42,g3f4 f1f3 f4f3 g2f2 f3e4 f2f8,1322,attraction crushing endgame long skewer
8/1p4kp/p5p1/8/3pKP2/1P4PP/8/8 b - - 3 46,g7f6 e4d4 b7b6 d4d5,2210,crushing defensiveMove endgame pawnEndgame short
rn2k2r/ppp2ppp/4p3/3p1q2/1b1P1P2/2nQ2P1/PPP1P1BP/R1B1K2R w KQkq - 0 10,b2c3 f5d3 e2d3 b4c3,1239,capturingDefender crushing intermezzo middlegame short
2b2r1k/4NppQ/p2p4/1p6/4PR2/PP1q4/6BK/8 b - - 0 33,h8h7 f4h4,664,anastasiaMate endgame mate mateIn1 oneMove
rnbq2kr/pp2b1pp/8/4p3/2QPPR2/2P5/PP4PP/RN4K1 b - - 0 13,c8e6 c4e6,672,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
8/8/8/2n3B1/7P/5kp1/8/5K2 w - - 1 61,h4h5 c5e6 g5e7 g3g2 f1g1 f3g3 e7d6 g3h3 d6c5 e6g5 g1f2 g5e4,2467,advancedPawn crushing endgame exposedKing quietMove veryLong
2r1k2b/2q1pp2/p2p4/1p1P4/2n5/2P2PP1/PP1QBB2/1K1R4 w - - 5 26,d2h6 c4a3 b2a3 c7c3 h6h8 c3h8,2048,crushing deflection discoveredAttack long middlegame sacrifice
r1br2k1/pp3ppp/2p2n2/3pq3/Q7/2PBP3/PP1N1PPP/3R1RK1 b - - 1 14,c8f5 d2f3 e5e6 f3d4 f5d3 d4e6,1837,advantage long middlegame
r1b2qk1/pppn1r1p/3pppnQ/4P3/3P4/2PB1N2/PP3PP1/RN2K2R b KQ - 0 13,d6e5 d3g6 f8h6 g6f7 g8g7 h1h6,1670,crushing intermezzo kingsideAttack long opening
1k5r/1p6/p2P4/3n1Q2/1P6/P5pP/3q2P1/2R2R1K w - - 0 38,f5c2 h8h3 g2h3 g3g2 h1h2 g2f1n,1845,advancedPawn advantage doubleCheck endgame fork long promotion sacrifice underPromotion
7r/R7/2p2kp1/1p2bp1p/8/6P1/P1P2P1P/5RK1 w - - 1 25,f2f4 e5d4 g1g2 d4a7,894,crushing endgame fork short
8/4p1k1/pN6/3P1K1R/1p3B2/8/8/4q3 b - - 0 46,b4b3 f4e5 e1e5 f5e5,1553,crushing endgame master short superGM
rb2q1k1/1p2rpp1/p4n1p/3p1B2/3n4/P1N1BQ1P/1P3PP1/2R1R1K1 w - - 0 20,e3d4 e7e1 c1e1 e8e1,701,kingsideAttack mate mateIn2 middlegame short
8/5p2/3p2p1/3k4/6P1/1P2K3/2P5/8 b - - 0 37,f7f5 g4f5 g6f5 e3f4 d5e6 c2c3 d6d5 b3b4 e6f6 b4b5,2878,crushing defensiveMove endgame pawnEndgame quietMove veryLong
r1bqkbnr/pppp1ppp/2n5/4P3/2B2Q2/8/PPP2PPP/RNB1K1NR b KQkq - 2 6,d7d6 f4f7,884,attackingF2F7 mate mateIn1 oneMove opening
1r6/8/1p2pk2/p1Rp1p2/3P1P2/1P2nBPK/P1P5/8 w - - 0 36,c5c6 b8h8 f3h5 h8h5,851,anastasiaMate endgame mate mateIn2 short
r3q3/2p3k1/6p1/1P1Pp1b1/2P1P1Q1/p1N5/P1K2r2/6RR w - - 0 27,c2b3 f2b2,827,master mate mateIn1 middlegame oneMove
8/1pp5/p7/P1PPk3/2P2p2/5K2/8/8 w - - 0 39,d5d6 c7d6 c5d6 e5d6,877,crushing endgame pawnEndgame short
r6k/pp5p/1q1P4/1P2P1B1/P1B3b1/8/2pN2PP/5R1K b - - 0 26,b6d4 g5f6,866,doubleBishopMate mate mateIn1 middlegame oneMove
4qrk1/3r1ppp/p1p5/1pQ1p3/4P3/2P5/PP3PPP/3R1RK1 w - - 0 20,c5c6 d7d1 c6e8 d1f1 g1f1 f8e8,1282,crushing endgame long
r3k2r/pbpqp2p/1pnp1bp1/8/3P4/2NBPN2/PPP2PP1/R2QK2R w KQkq - 2 11,d3g6 h7g6 h1h8 f6h8,1559,advantage hangingPiece middlegame short
3r2k1/Bp4pp/n4pq1/8/2P5/3r4/PPQ3PP/4RRK1 w - - 3 26,e1d1 d3d1 c2d1 d8d1,709,crushing middlegame short
r1q1r1k1/pppb1pp1/3b1nnp/3Pp3/4P3/P1N2N1P/1PQB1PP1/R3RBK1 b - - 2 15,g6f4 d2f4,1065,advantage oneMove opening
2r2rk1/pb2q1pp/1p1b4/3pp3/Q2P4/3BKN2/PP1N2PP/2R2R2 w - - 0 21,c1c8 e5d4 e3d4 f8c8 d3b5 a7a6 f1e1 e7f6,2981,advantage doubleCheck intermezzo middlegame veryLong
2r1k3/3n1p1n/p2bp1p1/B1q3Pp/Q1pNb3/4P2P/P2PBP2/2KR2R1 w - - 6 21,f2f3 c5a3 a4a3 d6a3,981,bodenMate mate mateIn2 middlegame queensideAttack short
8/2b3pk/R3p1np/1p2q3/2p5/4P2P/4BPP1/1Q4K1 w - - 1 35,e2g4 e5h2 g1f1 h2h1 f1e2 h1b1,799,crushing endgame long skewer
8/8/1p2B3/8/P7/1Pk1K3/3p4/8 w - - 0 61,e3e2 c3c2 e2e3 d2d1q,973,advancedPawn bishopEndgame crushing endgame promotion short
r3kb1r/2q2pp1/2n1p2p/3RP2P/1pp2BB1/6Q1/PPP2PP1/1K2R3 b kq - 0 18,e6d5 e5e6 c7a7 e6f7,1148,advancedPawn attackingF2F7 crushing doubleCheck middlegame short
3b1r1R/1bp4R/p3k1p1/1p2Pr2/8/P4N2/1P2BPP1/5K2 w - - 5 25,f3g5 d8g5 h8f8 f5f8,1070,advantage hangingPiece middlegame short
8/p3k2P/2p5/1p6/4p3/1B3p1R/PPP3r1/2K3b1 w - - 0 35,h7h8q g1e3 c1b1 g2g1,1183,backRankMate endgame mate mateIn2 short
r1b3R1/p4R1p/1p2p2k/3p3P/1P4P1/P6K/1b6/8 b - - 1 36,c8b7 g4g5 h6h5 f7h7,1779,deflection endgame mate mateIn2 short
rr5q/7k/3pbbpP/p1p5/2PpPB2/8/PP1QBP2/1K1R3R w - - 0 23,f4d6 d4d3 e4e5 d3e2,1999,advancedPawn advantage middlegame short
1r2r1k1/p1Q2ppp/2n1b3/8/7q/P1NPB3/nP3PPP/1K1R1B1R w - - 1 16,c3a2 h4a4 d1d2 a4a3,2366,advantage master middlegame pin short
2kr1br1/pppqnp1p/3p4/3Pp1Bb/4P3/3P1N1P/PP2BPP1/R2Q1RK1 w - - 1 13,g1h1 h5f3 e2f3 g8g5,1089,advantage capturingDefender opening short
3r1rk1/1p1qbppp/p1b5/3pP3/3NnP2/1P1QB1PP/6BK/R1R5 b - - 3 25,d8c8 d4c6 d7c6 c1c6,1760,crushing master masterVsMaster middlegame short
5r2/1p2R2k/2b4P/6P1/5P2/p1P3K1/8/8 b - - 1 43,h7g6 g3g4 c6f3 g4f3,2025,crushing endgame short
r4rk1/1pp3pn/p3p3/3pP3/4p2q/2P1P1RP/PP1N1P2/R2QK3 b Q - 0 18,f8f2 e1f2 a8f8 f2g2,1628,crushing defensiveMove hangingPiece middlegame short
8/pp5p/5kn1/6R1/1P6/P4PRK/2r3P1/8 w - - 3 38,h3g4 c2c4 f3f4 c4f4 g4h5 f4h4,1662,endgame hookMate long mate mateIn3
r4nk1/3b1pp1/2nNp2p/1B1pP3/6q1/2P1QN2/5PP1/3R2K1 b - - 9 28,c6a5 d1d4 g4h5 d4h4 h5h4 f3h4,2113,advantage long master middlegame
1r4k1/p4pp1/4p3/1N5p/P2P2n1/5q2/2Q2PRP/6RK w - - 0 31,c2c7 g4f2,1018,mate mateIn1 middlegame oneMove smotheredMate
rnbq3r/pp3pp1/2pb2k1/3p1nN1/3P2PP/2P2Q2/PP3P2/RNB2RK1 b - - 0 12,f5h6 h4h5,1492,mate mateIn1 oneMove opening
5rk1/1bp2p1p/1p1r1np1/pP2p3/P1q1P3/1NP2BP1/2Q3PP/3R1R1K w - - 7 24,d1d6 c4f1,459,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
r4b1r/1ppqNkpp/p2p4/6B1/3P3Q/8/PP3PPP/4R1K1 b - - 0 23,a8e8 h4f4 d7f5 f4f5,1091,mate mateIn2 middlegame short
4r3/pp1b1Rkn/1q6/3pb2Q/PP6/8/1r4PP/4R2K b - - 1 30,g7g8 h5h7,1178,mate mateIn1 middlegame oneMove
3r1r2/Q5pk/p7/N1p4p/5q2/6N1/PP3PPP/5RK1 w - - 0 31,g3h5 f4f2 f1f2 d8d1 f2f1 d1f1,1358,long mate mateIn3 middlegame sacrifice
r6k/3n4/4Q2P/3p4/p7/p2q4/1P2RP2/1K5R w - - 0 30,e2c2 a8c8 e6e2 d3c2 e2c2 a3a2 b1a2 c8c2,2782,advancedPawn advantage endgame pin sacrifice veryLong
4r1k1/1b3p1p/p1n2np1/1pq3B1/3rP3/P4QN1/6PP/1B2RRK1 w - - 2 23,g5f6 d4e4 f3f2 c5f2 g1f2 e4f4 f2g1 e8e1 f1e1 f4f6,1988,advantage attraction deflection discoveredAttack fork middlegame pin veryLong
2krr3/5R2/1p1p3p/2p3p1/8/2P2P1N/PP4PP/R1B3K1 w - - 1 21,h3f2 e8e1,399,backRankMate endgame mate mateIn1 oneMove
8/7p/5k2/2p5/1pn2B2/pP3KP1/P7/8 w - - 0 42,b3c4 b4b3 a2b3 a3a2 f3e4 a2a1q,1039,advancedPawn bishopEndgame crushing endgame long promotion
r3r3/5pkp/3p1Np1/6P1/1p1nP2P/3b4/P4PQ1/bN2K2R b K - 2 25,d3b1 e1g1 b1e4 f6e4,1918,castling equality middlegame short
8/ppk3pp/2pnp3/7P/5K2/5Q1P/P1q5/1R5R w - - 7 31,f3b3 c2f2 b3f3 g7g5 h5g6 e6e5 f4g4 h7h5 g4g5 f2f3,2787,advantage deflection endgame veryLong
7r/1b2n1k1/p4pp1/1p6/3q3N/P5QP/1P4PK/4R3 b - - 3 30,d4d7 e1e7 d7e7 h4f5 g7f8 f5e7,1675,attraction crushing long middlegame pin sacrifice
1rbqk2r/pp4pp/4pp2/3p4/1b2n3/P1NQPN2/1PP2PPP/R3KB1R b KQk - 0 10,d8a5 d3b5 c8d7 b5b4 a5b4 a3b4,1985,crushing long middlegame
4r1k1/p4pqp/6p1/2Q5/7R/8/2b2PPP/3B2K1 w - - 0 26,c5c2 e8e1,612,backRankMate endgame mate mateIn1 oneMove
1r1k4/RB6/6Rp/2p2p2/4pb2/2P5/3r3P/4K3 b - - 0 35,d2h2 b7e4 f4c7 g6g8 d8d7 g8b8,2406,crushing endgame exposedKing long pin
4r1k1/ppp3p1/2n1q2p/b3p3/3p2P1/3P1N1P/PPP1QP2/1K1R3R w - - 1 19,g4g5 c6b4 c2c4 d4c3 b2c3 b4d5,2050,advantage enPassant long middlegame
5r1k/p1pb3p/2pp2q1/N3rp1N/1PP1n3/6P1/P4P1P/R2Q1RK1 w - - 4 20,a1c1 f5f4 h5f4 f8f4,1474,crushing middlegame pin short
5k2/1p3pp1/2p4p/8/P1P5/bP2B3/n1B2PPP/3K4 w - - 4 33,c2e4 a2c3 d1c2 c3e4,513,advantage endgame fork short
r2r2k1/pp2bppp/1np2n2/4N3/q7/1Q1NB2P/PP3PP1/R2R2K1 w - - 8 18,e3b6 a4b3 a2b3 a7b6 a1a8 d8a8,1357,advantage intermezzo long middlegame
8/3R4/8/1pP1P3/2kP4/1p1r2P1/4R3/3K4 w - - 2 76,e2d2 b3b2 d1c2 d3d2 c2d2 b2b1q,1976,advancedPawn crushing endgame exposedKing long pin promotion rookEndgame
8/8/k7/P1BR2p1/1P2np2/7P/4r1P1/6K1 w - - 4 43,g1f1 e4g3 f1g1 e2e1 g1f2 e1f1,1564,endgame hookMate long mate mateIn3
5rk1/1p3pp1/p6p/4N3/1Q1P3n/P4P1P/1Pr2qP1/3RR2K w - - 5 28,e1g1 h4g2 e5g4 f2f3,2294,capturingDefender crushing middlegame short
8/5qk1/p7/2pr4/6Q1/1P5P/P2r1PP1/4R1K1 b - - 5 33,f7g6 e1e7 g7f8 g4g6,951,advantage deflection endgame short
r5k1/1p3p1p/p2P1Pp1/2p5/2P5/3q4/6PP/3RR1K1 b - - 3 26,d3c4 d6d7 h7h6 e1e8 g8h7 e8a8,1436,advancedPawn crushing endgame long queenRookEndgame
6k1/3N3p/p1r3p1/Pp6/1b2N3/7P/5PP1/5K2 b - - 1 34,g8f7 d7e5 f7e6 e5c6,1325,crushing endgame fork short
8/1p1b4/p1n5/2BpP2p/1P3N1k/4K2P/5P2/8 b - - 0 42,c6e5 c5e7,980,endgame mate mateIn1 oneMove
8/8/7p/2K2p1P/3P1k2/p7/P7/8 b - - 1 53,f4e4 d4d5 f5f4 d5d6 f4f3 d6d7 f3f2 d7d8q,986,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
r5rk/1bp2R1p/p3p1p1/1p1nP3/3Pp3/2P1N2R/PP2B1PP/6K1 b - - 0 23,d5e3 h3h7,687,kingsideAttack mate mateIn1 middlegame oneMove
8/8/6p1/2p5/5Ppk/1P6/6K1/8 b - - 1 53,h4h5 g2g3 h5h6 g3g4 h6g7 g4g5 g7f7 f4f5 g6f5 g5f5 f7e7 f5e5 e7d7 e5d5,1819,crushing endgame pawnEndgame veryLong zugzwang
r4rk1/1bq1bp1p/p3pnp1/2N1R1B1/7R/3B4/1PPQ1PPP/6K1 w - - 2 21,g5f6 e7f6 e5h5 f6h4,1130,advantage fork master masterVsMaster middlegame short superGM
3r2k1/p5p1/4R2p/2p5/8/1P6/P1P2PPP/6K1 w - - 1 26,e6e2 d8d1 e2e1 d1e1,399,backRankMate endgame mate mateIn2 rookEndgame short
3R4/6k1/5r1p/4N1pP/1P2KnP1/4b3/3p4/8 b - - 1 51,f4e6 d8d7 g7g8 e4e3,2177,endgame equality short
r4k2/pp3ppp/2n2b2/2p2b2/8/PB1PpNB1/1PP3PP/5RK1 b - - 1 24,c6d4 f3d4 f6d4 f1f5 e3e2 g1h1,1858,capturingDefender crushing defensiveMove discoveredAttack long middlegame
7r/pb2q1k1/1ppp2p1/3Pppr1/1PP5/4P1B1/P4Q2/2RBRK2 w - - 0 34,g3h4 h8h4 f2h4 g5g1 f1g1 e7h4,1321,crushing discoveredAttack exposedKing long middlegame sacrifice
2r2rk1/pp3ppp/q1n2b2/2R5/2Q2B2/5N2/PP3PPP/4R1K1 b - - 4 19,f8e8 e1e8 c8e8 c4a6 b7a6 c5c6,2060,capturingDefender crushing long middlegame
r5k1/7p/4b1pP/q2pPp2/p1p5/PrN2P2/1PQ3P1/K2R2R1 w - - 5 27,g2g4 a8b8 g4f5 b3b2 c2b2 b8b2,2630,crushing long master middlegame quietMove
1R6/3R2bk/4n1p1/r2N3p/p7/P7/6p1/6K1 w - - 0 43,g1g2 a5d5 d7d5 e6f4 g2f3 f4d5,1304,attraction crushing endgame exposedKing fork long sacrifice
1k1r3r/ppp1q2p/1n2pp2/8/P1NPB1b1/1Q2P3/1P4PP/2R2RK1 b - - 0 17,b6c4 b3b7,806,mate mateIn1 middlegame oneMove queensideAttack
8/6pk/6pp/p2qr3/P7/4B3/1Q2KP2/4R3 w - - 7 42,e2f1 d5h1 f1e2 e5e3 e2e3 h1e1,2081,attraction crushing deflection endgame long
r2q1k1r/pppbb2p/2np1p2/7Q/2B5/8/PPP2PPP/RN2R1K1 b - - 3 14,d7e8 h5h6,933,mate mateIn1 oneMove opening
k4r2/pp4p1/6qp/1P6/3pPQ2/P2P4/1R3Pr1/2R3K1 w - - 0 41,g1f1 g2g1 f1e2 g6h5,1912,crushing endgame master short
1r1qk2r/ppp1ppbp/5np1/4N3/3Pb3/1Q2P1P1/PP3PBP/R1B1K2R b KQk - 0 12,e4g2 b3f7,1207,attackingF2F7 mate mateIn1 oneMove opening
8/p5pk/2p1p3/2Pp2P1/3Pp3/P2q4/1P3Q1K/8 b - - 0 31,d3f3 f2f3 e4f3 b2b4 a7a6 a3a4 h7g6 b4b5 a6b5 a4b5 c6b5 c5c6,2351,crushing endgame queenEndgame quietMove veryLong
1k1r3r/p2p2q1/1p2p2p/2b2p2/4b3/2P1PNPN/PP2QPPR/2KR4 w - - 0 22,f3d2 g7c3 b2c3 c5a3,917,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short
3k4/4pQBp/3p1b2/3P4/8/p1q1P3/5PP1/6K1 w - - 2 43,g7f6 c3f6 f7g8 d8c7 g8a8 f6a1 g1h2 c7b6,2914,crushing defensiveMove endgame veryLong
8/8/3k1p1p/3p2pP/1p4P1/pK3P2/8/1B6 b - - 2 58,d6e5 b3b4 e5f4 b4a3,1292,bishopEndgame crushing endgame short
8/1p3pkp/p3q1p1/3p1b2/1P1p2P1/P2P4/5Q1P/5RK1 b - - 0 31,f5d3 f2d4 g7g8 d4d3,1267,advantage endgame fork short
7k/8/4b3/1p6/p2b1P1p/P7/1PB4P/2B4K w - - 2 44,f4f5 e6d5 c2e4 d5e4,761,bishopEndgame doubleBishopMate endgame mate mateIn2 short
r2qkb1r/ppnbp2P/2p1pn2/3p3Q/3P4/3B4/PPP3PP/RNB1K1NR b KQkq - 0 10,f6h5 d3g6,715,bodenMate mate mateIn1 oneMove opening
r3k2r/p2b2pp/1pnB1n2/1Bpp4/8/P4N2/1PP2PPP/2KR3R b kq - 2 15,e8c8 b5a6,1126,bodenMate mate mateIn1 middlegame oneMove
7r/1p3k1r/1ppb4/3p1pp1/P1P1n1P1/1P2PK2/1B2B1P1/R2R4 w - - 0 30,b2h8 f5g4 f3g4 h7h4 g4f5 e4g3 f5g5 d6e7 h8f6 e7f6,2464,attraction fork mate mateIn5 middlegame veryLong
3k4/8/2K3p1/3P1n1p/7P/8/4R3/8 w - - 6 69,d5d6 f5d4 c6d5 d4e2 d5e6 e2g3,2839,crushing defensiveMove endgame fork long
8/2pk4/1pR2PK1/1P6/2P1n1P1/8/8/5r2 b - - 4 56,f1g1 f6f7 g1g4 g6f5 g4g1 f7f8n d7c8 f5e4,2304,advancedPawn crushing defensiveMove endgame promotion underPromotion veryLong
8/8/5k2/5p1p/4pKpP/6P1/5P2/8 b - - 9 74,f6g6 f4e5 f5f4 e5e4 f4f3 e4e5 g6f7 e5f5,2694,crushing endgame pawnEndgame veryLong zugzwang
8/5p2/2kn2pp/2p5/5PP1/2Pp4/1R3K1P/8 w - - 0 50,f2e3 d6c4 e3d3 c4b2,855,crushing endgame fork short
5rk1/p1Q2ppp/4p3/8/q2P4/4P1P1/1r5P/2R2RK1 b - - 0 23,a4a2 c7f7 f8f7 c1c8 f7f8 f1f8,1593,clearance endgame long mate mateIn3 sacrifice
8/5p2/2k5/5R2/3p3P/1pbK1PP1/8/8 w - - 0 45,f5f7 b3b2 d3c2 d4d3 c2d3 b2b1q,1333,advancedPawn advantage attraction deflection endgame exposedKing long promotion
3r4/ppp5/5k1p/8/6P1/1PPB4/P2K2b1/4R3 w - - 0 29,d2e3 d8e8 e3d2 e8e1,1087,crushing endgame short
6k1/2p2ppp/8/N1q5/8/1P1Q3P/2b1r1P1/2R4K b - - 0 28,c5f2 d3d8 e2e8 d8e8,736,endgame mate mateIn2 short
4R1k1/p7/7r/2p2pp1/5Nb1/1P4P1/P1P2PBq/2R2K2 b - - 1 34,g8f7 c1e1 g5f4 g2d5 f7f6 e1e6 f6g5 e8g8 g5h5 e6h6 h5h6 g8h8 h6g5 h8h2,2196,attraction crushing exposedKing master middlegame quietMove sacrifice skewer veryLong
3qr1k1/2p3bp/6p1/6B1/Q3n3/5P2/PrP1K1P1/R6R w - - 0 21,g5d8 e4c3 e2f1 c3a4,1382,crushing doubleCheck fork middlegame short
8/8/3K4/p7/2k5/P7/8/8 w - - 0 54,d6c6 a5a4 c6b6 c4b3 b6b5 b3a3 b5c4 a3b2,1867,crushing endgame pawnEndgame quietMove veryLong
8/5p1p/6p1/2p5/pkN5/3K2PP/5P2/8 w - - 0 40,c4b2 a4a3 b2c4 a3a2 c4e3 c5c4 d3d2 a2a1n,2899,advancedPawn advantage endgame exposedKing knightEndgame promotion underPromotion veryLong
4rrk1/pN1n2p1/2p1nbqp/2P1p3/1P2P3/3P1RP1/PBN1Q1K1/5R2 w - - 1 30,b7d6 e6f4 f3f4 e5f4 f1f4 f6b2,1903,advantage long middlegame pin
rnb1qbk1/pp1n1r1p/2p1p3/3pP2Q/7N/2NB4/PPP2PPP/2KR3R b - - 2 14,f7e7 d3h7 e7h7 h5e8,1703,advantage deflection kingsideAttack middlegame short
5rk1/pp1b2pp/2n1p3/2ppP3/3Pp1R1/2P1P1N1/PP3rPP/R1B3K1 w - - 5 18,g3h5 f2f1,722,mate mateIn1 middlegame oneMove
3r3k/1QB3pn/1P1p3p/8/8/3p4/P3q1PP/5R1K w - - 1 30,b7f3 d8f8 f3e2 d3e2 f1g1 f8f1,2089,advancedPawn crushing endgame long
3r1r2/p5pk/7p/2p2p2/1p3q2/1Q6/PPP3PP/5R1K w - - 0 29,f1f4 d8d1 f4f1 d1f1,582,backRankMate endgame mate mateIn2 queenRookEndgame short
b1rr2k1/5p1p/p3p1p1/1p2P3/4PP1q/P2B3P/1B2Q2K/R2R4 w - - 0 25,e2g4 h4f2 g4g2 f2g2 h2g2 d8d3 d1d3 a8e4,2327,advantage capturingDefender fork middlegame veryLong
8/8/5k2/4p2p/6pN/4PnP1/4KP2/8 b - - 31 61,f6g5 h4f3 g4f3 e2f3,616,crushing endgame knightEndgame short
6k1/5pp1/1rp4p/3p1r2/R7/1P1B4/PKP2P2/8 b - - 2 32,f5f2 a4a8 b6b8 a8b8,910,endgame mate mateIn2 short
r4q1k/pQ4b1/3N2pp/2P5/3P4/4P1P1/P3b2P/R1B3K1 w - - 1 25,b7d5 f8f1,556,mate mateIn1 middlegame oneMove
6k1/7p/nB2q3/Pp2Q3/4K3/2P5/8/8 b - - 2 39,e6c6 e5d5 c6d5 e4d5,586,crushing endgame short
4rQ1k/2p1r1pp/pp2P3/8/2Pq4/1P6/P5PP/4RR1K b - - 6 30,e8f8 f1f8,564,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
r4rk1/pp3p2/3p4/P1nP2qp/2N1P1pb/2P2p1P/1PB1QP1K/R4RN1 w - - 0 26,e2e3 g4g3 h2h1 g3g2 h1h2 g2f1n a1f1 g5g2,2109,advancedPawn fork mate mateIn4 middlegame promotion underPromotion veryLong
1k3b1r/ppprq3/8/6p1/4p1Q1/4P1P1/PPP2P1N/R1B2RK1 w - - 0 18,b2b3 e7h7 g4h4 g5h4,1844,crushing middlegame short
r4rk1/1p1q2p1/p1n1b1np/3p1p2/3P4/P1N3PP/1P3PBK/R1BQR3 b - - 1 17,f5f4 e1e6 d7e6 g2d5 e6d5 c3d5,1632,crushing long middlegame pin
5rk1/1p3pp1/p1n5/3p1NPp/8/P1P4Q/P4qP1/6RK b - - 1 27,c6e5 f5e7 g8h7 h3h5,1495,anastasiaMate endgame mate mateIn2 short
4r1k1/5pp1/pp1R2q1/3Pr2p/P4Q2/2N3Pb/1PP2P1P/2R3K1 w - - 1 26,d6g6 e5e1 c1e1 e8e1,411,kingsideAttack mate mateIn2 middlegame short
r4r1k/p1qbN1pp/1p2p3/1P1p4/7Q/P1bR4/2P2PPP/5RK1 b - - 5 21,c3f6 h4h7 h8h7 d3h3 f6h4 h3h4,1346,anastasiaMate attraction kingsideAttack long mate mateIn3 middlegame sacrifice
3rkb2/p2n2R1/1pp1r2p/8/4NP2/5P1P/PBP2K2/3R4 w - - 3 23,e4d6 f8d6 f4f5 d6c5,2248,advantage middlegame short
3q2k1/4nppp/p3p3/1p6/3N4/5QP1/PPP2PKP/4r3 b - - 1 24,d8d4 f3a8 e7c8 a8c8 d4d8 c8d8,831,backRankMate endgame long mate mateIn3
1r1q1rk1/5ppp/pnpbb3/1p3pPP/3P4/4B2N/PPPQ1P2/1K1R1B1R w - - 2 15,h3f4 d6f4 e3f4 d8d5 b2b3 d5h1 f4b8 f8b8,2006,advantage clearance master masterVsMaster opening veryLong
5r1k/p5pp/3p4/3Qb3/2P5/1P3KP1/P6q/3R1R2 w - - 3 32,f3e4 h2e2,1070,endgame mate mateIn1 oneMove
r7/1b2bk2/p3p3/4Pnp1/1p1p2Qr/3N3P/PPP2P2/R3K1R1 w Q - 2 25,g4e2 h4e4 e2e4 b7e4,1255,advantage middlegame pin short
8/p5pk/2p4p/2Q1Prp1/N7/1P1P4/P1Pq2PP/R5K1 w - - 1 24,c5c6 d2f2 g1h1 f2f1 a1f1 f5f1,1099,backRankMate endgame long mate mateIn3 sacrifice
4r2k/p1p3pp/2qp4/2b5/6Q1/2N5/PPP2rPP/R1B2RK1 w - - 0 17,f1f2 e8e1,1214,mate mateIn1 middlegame oneMove pin
5q1k/ppp3pp/3pr1b1/1P6/P1P1N2P/3PQn2/5P2/1R3K1R w - - 1 30,h4h5 g6e4 d3e4 e6e4,1606,advantage master middlegame short
8/p3p1kp/p3p1p1/3pP1b1/3P4/PPQ4P/4qPK1/R7 w - - 1 37,a1b1 e2e4 c3f3 e4b1,1034,crushing endgame fork short
8/8/p7/1p1k2pp/1P3P2/P3K1P1/8/8 b - - 0 46,g5f4 e3f4 d5c4 f4g5 c4b3 g5h5,1563,crushing endgame long pawnEndgame
5r2/1k3pBp/3b4/3P1b2/8/1P3P2/P5PP/K2R3R w - - 1 30,g7f8 d6e5 d1d4 e5d4,865,doubleBishopMate endgame mate mateIn2 short
r4rk1/1pp1bppp/p2p1n2/3Pq3/4PR2/1PN1BQ1P/1PP3P1/R5K1 b - - 4 18,f6d7 f4f5 e7f6 f5e5,1438,advantage middlegame short trappedPiece
2nr2k1/1B6/4R2p/5p2/2P5/1P6/5PPP/6K1 w - - 1 31,b7c8 d8d1 e6e1 d1e1,534,backRankMate endgame mate mateIn2 short
5r1k/3q3p/p2r2p1/2p5/3p1b2/2P1NP1P/PPQ1R1P1/3R2K1 w - - 1 32,e3g4 d4d3 d1d3 d6d3,1497,crushing fork middlegame short
rnkr4/pp3pQp/b1p5/4N3/1B1P4/8/qP3PPP/2KR3R b - - 2 17,a2a1 c1c2 a1a4 c2c3,1766,advantage defensiveMove master middlegame short
r1b1kb1r/1p5p/p1nq1pp1/3Bpn2/2Q5/N1P3B1/PP3P1P/RN1R2K1 b kq - 5 19,d6c5 d5f7 e8e7 c4c5,1682,advantage interference middlegame short
r2q2k1/4brp1/p1n1Qpp1/1p1Np3/7R/N1P5/PP4PP/R5K1 b - - 3 21,d8d6 d5e7 d6e7 e6c6,1650,advantage middlegame short skewer
1r3rk1/3pqppp/p3p3/3bP3/3p3P/3B4/PPPQ1PP1/1K1R3R w - - 2 17,h4h5 b8b2 b1b2 f8b8 b2a1 e7a3 c2c4 d4c3 d1b1 b8b1 h1b1 c3d2,2248,advancedPawn attraction crushing enPassant middlegame queensideAttack sacrifice veryLong
5r1k/1p4bp/3p2p1/p3p3/8/1QP5/PP4PP/3R1q1K w - - 2 28,d1f1 f8f1,609,backRankMate endgame mate mateIn1 oneMove
2k2r1r/pppqp3/2n5/4P3/3p3N/2N1Q1PP/PPP2PK1/R3R3 w - - 0 20,a1d1 d4e3 d1d7 f8f2 g2g1 c8d7,2150,advantage long middlegame
3rr2Q/ppk2pp1/2p4p/4R2P/8/2P5/1q3PP1/1B1R2K1 w - - 3 29,e5e8 d8d1 g1h2 b2f2 e8e7 c7b6,2337,crushing defensiveMove endgame fork hangingPiece long
